Player Name,Born,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,5_ODI,5_T20,5_Test,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,SpanStart_ODI,SpanStart_Test,SpanStart_T20,Bowling Hand,AgeStart_ODI,AgeStart_Test,AgeStart_T20
N Burger,1995-08-11,Left hand Bat,Pacer,Bowler,2,1,3,1,0,1,8,1,10,7,1,6,8.0,1.0,5.0,39,3,20.51,33.33,0,0,0,0,0,0,0,0,1,3,1,4,148,226,129,39,154,5,1,11,0.1,0.02564102564102564,0.12121212121212122,25.8,39.0,14.0,5.22,9.75,4.08,29.6,24.0,20.5,0,0,0,0,0,0,3,1,2,SA,2023,2023,2023,Left Hand,27.96712329,27.96712329,27.96712329
N M'shangwe,1991-02-09,Right hand Bat,Spinner,Bowler,6,2,4,1,1,0,38,5,8,16,5,8,7.6,5.0,2.0,45,4,84.44,125.0,0,0,0,0,0,0,1,1,3,6,5,4,336,790,260,142,435,3,4,7,0.04,0.06060606060606061,0.04878048780487805,86.66,35.5,62.14,4.64,8.87,3.3,112.0,24.0,112.8,0,0,0,0,0,0,6,5,2,ZIM,2011,2014,2013,Right Hand,20.46849315,23.46849315,22.46849315
N Pradeep,1986-10-19,Right hand Bat,Pacer,Bowler,25,6,50,17,5,17,35,10,132,7,8,17,4.37,10.0,4.0,83,15,42.16,66.66,0,0,0,0,0,0,4,1,18,47,16,53,2345,5077,2339,436,3003,63,15,70,0.12903225806451613,0.16,0.045454545454545456,37.12,29.06,42.9,5.98,9.41,3.54,37.2,18.5,72.5,2,1,0,0,1,0,49,16,28,SL,2012,2011,2016,Right Hand,25.77808219,24.77808219,29.77808219
NA Saini,1992-11-23,Right hand Bat,Pacer,Bowler,5,3,3,3,3,1,107,12,8,45,11,5,53.5,0.0,4.0,137,11,78.1,109.09,0,0,0,0,0,0,0,0,0,8,9,4,420,251,481,235,172,6,13,4,0.034482758620689655,0.17647058823529413,0.037037037037037035,80.16,18.07,43.0,6.87,7.15,4.11,70.0,15.1,62.7,0,0,0,0,0,0,8,11,2,IND,2019,2021,2019,Right Hand,26.68219178,28.68219178,26.68219178
NM Hauritz,1981-10-18,Right hand Bat,Spinner,Bowler,32,2,24,17,0,7,336,6,426,53,4,75,22.4,3.0,25.05,349,10,96.27,60.0,0,0,0,1,0,2,0,0,1,56,2,33,2724,4200,2152,47,2204,63,2,63,0.13793103448275862,0.05,0.09433962264150944,34.15,23.5,34.98,4.74,6.4,3.14,43.2,22.0,66.6,2,0,0,0,2,0,58,3,17,AUS,2002,2004,2009,Right Hand,20.78082192,22.78082192,27.78082192
NM Lyon,1987-11-20,Right hand Bat,Spinner,Bowler,14,1,163,10,1,44,77,4,1521,30,4,47,19.25,0.0,12.78,83,4,92.77,100.0,0,0,0,0,0,0,1,0,17,29,2,242,1626,32761,1334,48,16052,29,1,530,0.09090909090909091,0.030303030303030304,0.16,46.0,48.0,30.28,4.92,9.6,2.93,56.0,30.0,61.8,1,0,0,0,24,5,29,2,129,AUS,2012,2011,2016,Right Hand,24.69041096,23.69041096,28.69041096
NO Miller,1982-05-16,Right hand Bat,Spinner,Bowler,27,5,2,13,4,0,284,43,5,51,15,5,20.28,43.0,2.5,359,47,79.1,91.48,0,0,0,1,0,0,4,0,1,46,9,2,2125,132,1660,224,67,45,11,0,0.09302325581395349,0.1,0.0,36.88,20.36,0.0,4.68,7.07,3.04,47.2,17.2,0.0,2,0,0,0,0,0,50,9,1,WI,2008,2009,2009,Left Hand,26.202739729999998,27.202739729999998,27.202739729999998
NW Bracken,1977-09-12,Right hand Bat,Pacer,Bowler,35,6,6,18,3,2,199,15,70,21,4,37,11.7,5.0,17.5,282,22,70.56,68.18,0,0,0,0,0,0,5,1,0,116,19,10,5759,1110,4240,438,505,174,19,12,0.10638297872340426,0.2727272727272727,0.08333333333333333,24.36,23.05,42.08,4.41,6.97,2.72,33.0,19.8,92.5,5,0,2,0,0,0,116,19,5,AUS,2001,2003,2006,Left Hand,23.879452049999998,25.879452049999998,28.879452049999998
Naeem Islam,1986-12-31,Right hand Bat,Spinner,Allrounder,51,10,15,15,1,2,975,130,416,84,28,108,27.08,14.44,32.0,1473,114,66.19,114.03,0,0,1,5,0,1,5,0,0,48,6,14,1743,574,1407,122,303,35,3,1,0.09375,0.0625,0.09090909090909091,40.2,40.66,303.0,4.84,8.13,3.16,49.8,30.0,574.0,0,0,0,0,0,0,59,10,8,BAN,2008,2008,2008,Right Hand,21.578082190000003,21.578082190000003,21.578082190000003
Naseem Shah,2003-02-15,Right hand Bat,Pacer,Bowler,4,9,22,3,4,8,31,51,102,18,16,18,31.0,10.2,7.28,43,43,72.09,118.6,0,0,0,0,0,0,0,2,3,14,27,28,695,2856,543,786,1725,32,24,51,0.15151515151515152,0.14285714285714285,0.16129032258064516,16.96,32.75,33.82,4.68,7.69,3.62,21.7,25.5,56.0,0,0,2,0,1,0,14,28,17,PAK,2022,2019,2022,Right Hand,19.45205479,16.45205479,19.45205479
Nasir Hossain,1991-11-30,Right hand Bat,Spinner,Allrounder,52,24,32,8,4,2,1281,370,1044,100,50,100,29.11,18.5,34.8,1605,326,79.81,113.49,1,0,1,6,2,6,4,2,2,43,11,25,1256,924,988,262,442,24,7,8,0.11538461538461539,0.07692307692307693,0.057692307692307696,41.16,37.42,55.25,4.71,8.78,2.87,52.3,25.5,115.5,0,0,0,0,0,0,65,31,19,BAN,2011,2011,2011,Right Hand,19.6630137,19.6630137,19.6630137
Naved-ul-Hasan,1978-02-28,Right hand Bat,Pacer,Bowler,51,2,15,18,1,3,524,18,239,33,17,42,15.87,18.0,19.91,620,16,84.51,112.5,0,0,0,0,0,0,4,0,2,72,4,16,3466,1565,3221,101,1044,110,5,18,0.2222222222222222,0.15789473684210525,0.1,29.28,20.2,58.0,5.57,7.12,4.0,31.5,17.0,86.9,6,0,1,0,0,0,74,4,9,PAK,2003,2004,2006,Right Hand,25.41643836,26.41643836,28.41643836
Nazmul Hossain,1987-10-05,Right hand Bat,Pacer,Bowler,21,2,4,13,2,2,35,3,16,6,3,8,4.37,0.0,8.0,128,15,27.34,20.0,0,0,0,0,0,0,4,0,2,37,4,3,1649,329,1386,67,194,44,1,5,0.1,0.06666666666666667,0.03278688524590164,31.5,67.0,38.8,5.04,9.57,3.53,37.4,42.0,65.8,1,0,0,0,0,0,38,4,2,BAN,2004,2004,2009,Right Hand,16.81643836,16.81643836,21.81643836
Nazmul Islam,1992-03-21,Left hand Bat,Spinner,Bowler,1,4,2,0,3,0,7,18,4,7,7,4,7.0,18.0,2.0,13,17,53.84,105.88,0,0,0,0,0,0,0,0,1,5,12,2,264,174,224,265,76,5,8,4,0.05263157894736842,0.10714285714285714,0.07407407407407407,44.8,33.12,19.0,5.09,6.88,2.62,52.8,28.8,43.5,0,0,0,0,0,0,5,13,1,BAN,2018,2018,2018,Left Hand,26.356164380000003,26.356164380000003,26.356164380000003
OP Stone,1993-10-09,Right hand Bat,Pacer,Bowler,4,1,6,2,0,0,14,0,55,9,0,20,7.0,0.0,9.16,17,1,82.35,0.0,0,0,0,0,0,0,0,1,2,7,1,5,318,358,317,36,194,8,0,10,0.047058823529411764,0.0,0.10344827586206896,39.62,0.0,19.4,5.98,9.0,3.25,39.7,0.0,35.8,1,0,0,0,0,0,8,1,3,ENG,2018,2019,2022,Right Hand,24.80547945,25.80547945,28.80547945
P Jayawickrama,1998-09-30,Right hand Bat,Spinner,Bowler,3,1,6,2,1,5,7,0,12,4,0,8,7.0,0.0,12.0,12,5,58.33,0.0,0,0,0,0,0,0,0,0,1,5,5,10,198,1320,177,118,642,5,2,25,0.05084745762711865,0.034482758620689655,0.06521739130434782,35.4,59.0,25.68,5.36,8.96,2.91,39.6,39.5,52.8,0,0,0,0,2,1,5,5,5,SL,2021,2021,2021,Left Hand,22.83013699,22.83013699,22.83013699
P Kumar,1986-10-02,Right hand Bat,Pacer,Bowler,33,3,10,12,0,0,292,7,149,54,6,40,13.9,2.33,14.9,331,16,88.21,43.75,0,0,0,1,0,0,2,1,2,67,10,11,3242,1611,2774,193,697,77,8,27,0.12903225806451613,0.14285714285714285,0.04716981132075472,36.02,24.12,25.81,5.13,7.42,2.59,42.1,19.5,59.6,3,0,0,0,1,0,68,10,6,IND,2007,2011,2008,Right Hand,20.824657530000003,24.824657530000003,21.824657530000003
P Utseya,1985-03-26,Right hand Bat,Spinner,Bowler,132,21,8,48,9,1,1406,94,107,68,13,45,16.73,7.83,15.28,2410,115,58.34,81.73,0,0,0,4,0,0,16,3,2,160,35,6,8571,753,6239,858,410,133,26,10,0.1388888888888889,0.12,0.05,46.9,33.0,41.0,4.36,6.87,3.26,64.4,28.8,75.3,2,0,1,0,0,0,164,35,4,ZIM,2004,2004,2006,Right Hand,19.342465750000002,19.342465750000002,21.342465750000002
PADLR Sandakan,1991-06-10,Right hand Bat,Spinner,Bowler,19,7,17,7,4,6,64,23,117,16,10,25,5.33,7.66,10.63,140,38,45.71,60.52,0,0,0,0,0,0,4,0,0,30,20,20,1488,2063,1539,557,1276,27,23,37,0.07692307692307693,0.17391304347826086,0.05263157894736842,57.0,24.21,34.48,6.2,7.26,3.71,55.1,20.0,55.7,1,1,0,0,2,0,31,20,11,SL,2016,2016,2017,Left Hand,25.134246580000003,25.134246580000003,26.134246580000003
PDRL Perera,1977-04-06,Left hand Bat,Pacer,Bowler,7,2,9,2,2,6,8,0,33,4,0,11,1.6,0.0,11.0,18,0,44.44,0.0,0,0,0,0,0,0,4,0,1,19,2,14,888,1130,820,77,661,19,0,17,0.13043478260869565,0.0,0.075,43.15,0.0,38.88,5.54,11.0,3.5,46.7,0.0,66.4,0,0,0,0,0,0,19,2,8,SL,1999,1999,2006,Left Hand,22.31232877,22.31232877,29.31232877
PHKD Mendis,1998-09-30,Left hand Bat,Spinner,Allrounder,7,14,5,1,1,1,127,279,428,57,65,164,21.16,21.46,107.0,214,225,59.34,124.0,0,0,2,1,1,2,0,1,0,5,5,1,150,60,151,79,32,2,0,3,0.03125,0.0,0.09375,75.5,0.0,10.66,6.04,8.77,3.2,75.0,0.0,20.0,0,0,0,0,0,0,7,15,3,SL,2019,2022,2018,Left Hand,20.83013699,23.83013699,19.83013699
PJ Cummins,1993-05-08,Right hand Bat,Pacer,Bowler,57,27,89,21,12,13,492,158,1295,37,28,64,13.66,10.53,17.03,655,133,75.11,118.79,0,0,0,0,0,3,8,4,13,88,57,115,4583,12614,4042,1556,6063,141,66,269,0.07142857142857142,0.2,0.2608695652173913,28.66,23.57,22.53,5.29,7.44,2.88,32.5,19.0,46.8,6,0,1,0,12,2,88,57,62,AUS,2011,2011,2011,Right Hand,18.22465753,18.22465753,18.22465753
PM Siddle,1984-11-25,Right hand Bat,Pacer,Bowler,6,1,94,3,1,15,31,1,1164,10,1,51,10.33,0.0,14.73,30,1,103.33,100.0,0,0,0,0,0,2,1,0,17,19,2,126,901,13907,743,58,6777,17,3,221,0.05454545454545454,0.08333333333333333,0.1111111111111111,43.7,19.33,30.66,4.94,7.25,2.92,53.0,16.0,62.9,0,0,0,0,8,0,20,2,67,AUS,2009,2008,2009,Right Hand,24.67671233,23.67671233,24.67671233
PP Chawla,1988-12-24,Left hand Bat,Spinner,Allrounder,12,1,3,5,0,0,38,0,6,13,0,4,5.42,0.0,2.0,58,1,65.51,0.0,0,0,0,0,0,0,1,1,0,25,7,6,1312,492,1117,151,270,32,4,7,0.17391304347826086,0.15384615384615385,0.057971014492753624,34.9,37.75,38.57,5.1,6.56,3.29,41.0,34.5,70.2,2,0,0,0,0,0,25,7,3,IND,2007,2006,2010,Right Hand,18.59726027,17.59726027,21.59726027
PP Ojha,1986-09-05,Left hand Bat,Spinner,Bowler,10,1,27,8,1,17,46,10,89,16,10,18,23.0,0.0,8.9,112,6,41.07,166.66,0,0,0,0,0,0,0,0,4,17,6,48,876,7633,652,132,3420,21,10,113,0.10526315789473684,0.19047619047619047,0.1276595744680851,31.04,13.2,30.26,4.46,6.28,2.68,41.7,12.6,67.5,1,1,0,0,7,1,18,6,24,IND,2008,2009,2009,Left Hand,21.89863014,22.89863014,22.89863014
PR Stirling,1990-09-03,Right hand Bat,Spinner,Allrounder,154,144,14,3,11,0,5700,3601,351,177,115,103,37.74,27.07,25.07,6534,2675,87.23,134.61,14,1,1,29,23,1,13,13,1,76,42,1,2441,12,1942,679,11,43,20,0,0.10909090909090909,0.14285714285714285,0.0,45.16,33.95,0.0,4.77,7.46,5.5,56.7,27.3,0.0,1,0,1,0,0,0,161,145,7,IRE,2008,2018,2009,Right Hand,17.904109589999997,27.904109589999997,18.904109589999997
PVD Chameera,1992-01-11,Right hand Bat,Pacer,Bowler,35,28,21,12,13,2,266,101,104,29,24,22,11.56,6.73,5.47,439,113,60.59,89.38,0,0,0,0,0,0,3,3,5,51,55,21,2160,2022,1970,1588,1321,56,55,32,0.3125,0.23529411764705882,0.10638297872340426,35.17,28.87,41.28,5.47,8.08,3.91,38.5,21.4,63.1,1,1,1,0,1,0,52,55,12,SL,2015,2015,2015,Right Hand,23.54794521,23.54794521,23.54794521
PW Hasaranga,1997-07-29,Right hand Bat,Spinner,Allrounder,46,60,7,7,13,0,895,672,196,80,71,59,22.94,14.29,28.0,806,511,111.04,131.5,0,0,0,4,2,1,3,8,0,53,68,7,2577,674,2194,1760,403,84,112,4,0.3684210526315789,0.4444444444444444,0.023391812865497075,26.11,15.71,100.75,5.1,6.92,3.58,30.6,13.6,168.5,3,3,4,0,0,0,54,70,4,SL,2017,2020,2019,Right Hand,20.0,23.0,22.0
PWA Mulder,1998-02-19,Right hand Bat,Pacer,Allrounder,12,6,21,4,1,0,82,96,326,19,36,42,10.25,19.2,15.52,104,84,78.84,114.28,0,0,0,0,0,0,1,1,2,15,8,20,444,1050,422,129,515,12,5,19,0.03389830508474576,0.2,3.0,35.16,25.8,27.1,5.7,9.21,2.94,37.0,16.8,55.2,0,0,0,0,0,0,15,8,12,SA,2017,2019,2021,Right Hand,19.44109589,21.44109589,23.44109589
Qais Ahmad,2000-08-15,Right hand Bat,Spinner,Bowler,2,5,4,0,1,0,12,33,45,11,18,21,6.0,8.25,11.25,8,29,150.0,113.79,0,0,0,0,0,0,0,1,0,3,10,4,130,188,133,221,134,6,16,3,0.09375,0.1875,0.02040816326530612,22.16,13.81,44.66,6.13,6.9,4.27,21.6,12.0,62.6,0,0,0,0,0,0,3,11,2,AFG,2022,2019,2020,Right Hand,21.95616438,18.95616438,19.95616438
R Ashwin,1986-09-17,Right hand Bat,Spinner,Allrounder,63,19,141,20,12,15,707,184,3309,65,31,124,16.44,26.28,26.26,813,160,86.96,115.0,0,0,5,1,0,14,6,0,8,114,65,189,6303,26166,5180,1672,12255,156,72,516,0.16,0.5,0.11864406779661017,33.2,23.22,23.75,4.93,6.9,2.81,40.4,20.1,50.7,1,2,0,0,36,8,116,65,100,IND,2010,2011,2010,Right Hand,23.865753419999997,24.865753419999997,23.865753419999997
R McLaren,1983-02-09,Left hand Bat,Pacer,Allrounder,41,4,3,15,3,1,485,9,47,71,6,33,18.65,9.0,23.5,680,13,71.32,69.23,0,0,0,1,0,0,3,0,0,51,12,4,2403,264,2102,332,162,77,17,3,0.21052631578947367,0.2631578947368421,0.027777777777777776,27.29,19.52,54.0,5.24,7.57,3.68,31.2,15.4,88.0,5,0,0,1,0,0,54,12,2,SA,2009,2010,2009,Right Hand,26.46849315,27.46849315,26.46849315
R Ngarava,1997-12-29,Left hand Bat,Pacer,Bowler,27,22,9,12,9,2,168,51,66,35,11,19,11.2,3.92,9.42,206,48,81.55,106.25,0,0,0,0,0,0,5,6,2,42,55,8,1957,780,1739,1437,475,56,63,9,0.15625,0.2727272727272727,0.07547169811320754,31.05,22.8,52.77,5.33,7.23,3.65,34.9,18.9,86.6,1,0,1,0,0,0,44,55,5,ZIM,2017,2021,2019,Left Hand,19.58356164,23.58356164,21.58356164
R Rampaul,1984-10-15,Left hand Bat,Pacer,Bowler,40,7,31,11,5,8,362,15,335,86,8,40,12.48,7.5,14.56,472,29,76.69,51.72,0,0,0,1,0,0,3,0,6,88,27,33,4033,3440,3434,803,1705,117,31,49,0.10204081632653061,0.1875,0.08333333333333333,29.35,25.9,34.79,5.1,8.37,2.97,34.4,18.5,70.2,8,0,2,0,0,0,92,27,18,WI,2003,2009,2007,Right Hand,18.7890411,24.7890411,22.7890411
R Ravindra,1999-11-18,Left hand Bat,Spinner,Allrounder,21,21,14,1,6,1,820,231,519,123,68,240,41.0,15.4,39.92,759,185,108.03,124.86,3,0,1,3,1,2,2,2,1,20,14,11,835,719,839,256,331,18,13,10,0.06666666666666667,0.13636363636363635,0.09090909090909091,46.61,19.69,33.1,6.02,6.4,2.76,46.3,18.4,71.9,1,0,0,0,0,0,25,23,7,NZ,2023,2021,2021,Left Hand,23.69589041,21.69589041,21.69589041
R Vinay Kumar,1984-02-12,Right hand Bat,Pacer,Bowler,13,1,2,4,1,0,86,2,11,27,2,6,9.55,0.0,5.5,146,4,58.9,50.0,0,0,0,0,0,0,2,0,0,31,9,1,1436,78,1423,247,73,38,10,1,0.13333333333333333,0.125,0.0136986301369863,37.44,24.7,73.0,5.94,7.84,5.61,37.7,18.9,78.0,1,0,0,0,0,0,31,9,1,IND,2010,2012,2010,Right Hand,26.460273970000003,28.460273970000003,26.460273970000003
RA Jadeja,1988-12-06,Left hand Bat,Spinner,Allrounder,132,41,105,47,17,21,2756,515,3036,87,46,175,32.42,21.45,36.14,3240,405,85.06,127.16,0,0,4,13,0,20,6,3,7,189,71,136,9750,17233,7936,1612,7096,220,54,294,0.15151515151515152,0.2,0.16666666666666666,36.07,29.85,24.13,4.88,7.13,2.47,44.3,25.1,58.6,7,0,2,0,13,2,197,74,72,IND,2009,2012,2009,Left Hand,20.64657534,23.64657534,20.64657534
RA Reifer,1991-05-11,Left hand Bat,Pacer,Allrounder,5,2,14,0,0,1,51,46,298,27,27,62,10.2,23.0,22.92,101,41,50.49,112.19,0,0,0,0,0,3,1,0,1,5,2,7,161,336,149,60,170,6,1,3,0.08695652173913043,0.023809523809523808,0.027777777777777776,24.83,60.0,56.66,5.55,12.0,3.03,26.8,30.0,112.0,0,0,0,0,0,0,6,3,8,WI,2019,2017,2022,Left Hand,28.216438359999998,26.216438359999998,31.216438359999998
RAS Lakmal,1987-03-10,Right hand Bat,Pacer,Bowler,48,6,109,22,3,25,244,7,934,26,5,42,9.38,2.33,11.11,404,11,60.39,63.63,0,0,0,0,0,0,9,2,21,84,11,122,3881,12443,3534,330,6232,109,8,171,0.3076923076923077,0.07692307692307693,0.10638297872340426,32.42,41.25,36.44,5.46,9.51,3.0,35.6,26.0,72.7,3,0,0,0,4,0,86,11,70,SL,2009,2010,2011,Right Hand,22.386301369999998,23.386301369999998,24.386301369999998
RJ Harris,1979-10-11,Right hand Bat,Pacer,Bowler,13,1,39,7,1,11,48,2,603,21,2,74,8.0,0.0,21.53,48,1,100.0,200.0,0,0,0,0,0,3,0,0,2,20,3,52,1031,5736,832,95,2658,44,4,113,0.2631578947368421,0.07407407407407407,0.05982905982905983,18.9,23.75,23.52,4.84,8.14,2.78,23.4,17.5,50.7,0,0,3,0,5,0,21,3,27,AUS,2009,2010,2010,Right Hand,29.799999999999997,30.799999999999997,30.799999999999997
RJ Kirtley,1975-01-10,Right hand Bat,Pacer,Bowler,2,1,7,0,1,1,2,2,32,1,2,12,1.0,0.0,5.33,11,4,18.18,50.0,0,0,0,0,0,0,0,0,0,11,1,7,549,1079,481,17,561,9,0,19,0.06060606060606061,0.0,0.17647058823529413,53.44,0.0,29.52,5.25,17.0,3.11,61.0,0.0,56.7,0,0,0,0,1,0,11,1,4,ENG,2001,2003,2007,Right Hand,26.550684930000003,28.550684930000003,32.55068493
RJ Peterson,1979-08-04,Left hand Bat,Spinner,Bowler,41,12,20,14,4,3,556,124,464,68,34,84,20.59,15.5,27.29,688,113,80.81,109.73,0,0,0,1,0,3,4,1,2,74,19,27,3278,2515,2680,451,1416,75,24,38,0.3333333333333333,0.10714285714285714,0.15151515151515152,35.73,18.79,37.26,4.9,7.53,3.37,43.7,14.9,66.1,3,0,0,0,1,0,79,21,15,SA,2002,2003,2006,Left Hand,22.98630137,23.98630137,26.98630137
RJ Sidebottom,1978-01-15,Left hand Bat,Pacer,Bowler,18,1,31,8,1,11,133,5,313,24,5,31,13.3,0.0,15.65,194,4,68.55,125.0,0,0,0,0,0,0,2,0,3,25,18,36,1277,4812,1039,437,2231,29,23,79,0.15789473684210525,0.1875,0.14893617021276595,35.82,19.0,28.24,4.88,7.14,2.78,44.0,15.9,60.9,0,0,0,0,5,1,25,18,22,ENG,2001,2001,2007,Left Hand,23.536986300000002,23.536986300000002,29.536986300000002
RK Kleinveldt,1983-03-15,Right hand Bat,Pacer,Bowler,7,3,5,0,2,2,105,25,27,43,22,17,15.0,25.0,9.0,124,10,84.67,250.0,0,0,0,0,0,0,1,0,2,10,6,7,513,667,448,173,422,12,9,10,0.18181818181818182,0.16666666666666666,0.046153846153846156,37.33,19.22,42.2,5.23,8.5,3.79,42.7,13.5,66.7,1,0,0,0,0,0,10,6,4,SA,2013,2012,2008,Right Hand,30.372602739999998,29.372602739999998,25.372602739999998
RL Chase,1992-03-22,Right hand Bat,Spinner,Allrounder,34,13,90,4,4,4,783,304,2265,94,67,137,26.1,33.77,26.33,1044,240,75.0,126.66,0,0,5,4,2,11,3,2,12,37,16,72,1553,6793,1255,318,3910,27,18,85,0.1,0.25,0.13333333333333333,46.48,17.66,46.0,4.84,6.19,3.45,57.5,17.1,79.9,0,0,0,0,4,0,45,19,49,WI,2017,2016,2021,Right Hand,25.35342466,24.35342466,29.35342466
RMS Eranga,1986-06-23,Right hand Bat,Pacer,Bowler,11,1,26,8,0,11,34,6,193,12,6,45,11.33,6.0,12.86,64,7,53.12,85.71,0,0,0,0,0,0,1,0,4,17,3,35,716,3891,686,90,2138,21,3,57,0.06521739130434782,0.06666666666666667,0.08163265306122448,32.66,30.0,37.5,5.74,8.18,3.29,34.0,22.0,68.2,0,0,0,0,0,0,19,3,19,SL,2011,2011,2012,Right Hand,25.098630139999997,25.098630139999997,26.098630139999997
RN Lewis,1974-09-05,Right hand Bat,Spinner,Allrounder,21,1,10,5,0,0,291,0,89,49,0,40,18.18,0.0,8.9,367,4,79.29,0.0,0,0,0,0,0,0,1,1,4,25,1,8,1150,883,983,9,456,22,0,4,0.06976744186046512,0.0,0.047619047619047616,44.68,0.0,114.0,5.12,9.0,3.09,52.2,0.0,220.7,0,0,0,0,0,0,28,1,5,WI,1997,1997,2008,Right Hand,22.89863014,22.89863014,33.89863014
RP Burl,1994-04-15,Left hand Bat,Spinner,Allrounder,44,70,5,6,25,0,938,1175,24,83,57,16,24.68,26.11,4.8,1179,1005,79.55,116.91,0,0,0,6,2,0,2,2,3,33,55,4,730,228,766,1044,107,19,49,4,0.5,0.23076923076923078,0.125,40.31,21.3,26.75,6.29,6.96,2.81,38.4,18.3,57.0,1,0,1,0,0,0,52,77,3,ZIM,2017,2017,2018,Right Hand,23.28767123,23.28767123,24.28767123
RP Singh,1985-12-06,Right hand Bat,Pacer,Bowler,20,2,19,10,2,3,104,3,116,23,2,30,10.4,0.0,7.25,242,3,42.97,100.0,0,0,0,0,0,0,3,0,7,59,9,25,2647,2534,2420,225,1682,70,15,40,0.11428571428571428,0.3076923076923077,0.0847457627118644,55.475,15.0,42.05,5.555,6.81,3.98,59.55,13.2,63.3,2,1,0,0,1,0,58,10,14,IND,2005,2006,2007,Left Hand,19.64657534,20.64657534,21.64657534
RS Bopara,1985-05-04,Right hand Bat,Pacer,Allrounder,109,35,19,21,10,1,2695,711,575,101,65,143,30.62,28.44,31.94,3462,599,77.84,118.69,1,0,3,14,3,0,4,0,5,74,21,10,1860,434,1523,387,290,40,16,1,0.10526315789473684,0.4,0.02564102564102564,38.07,24.18,290.0,4.91,7.21,4.0,46.5,20.1,434.0,1,1,0,0,0,0,120,38,13,ENG,2007,2007,2008,Right Hand,22.23561644,22.23561644,23.23561644
RTM Mendis,1995-07-07,Right hand Bat,Spinner,Allrounder,4,2,20,2,0,1,50,14,365,26,12,45,25.0,7.0,19.21,50,15,100.0,93.33,0,0,0,0,0,0,0,0,2,3,2,26,72,3726,74,22,1931,4,1,63,0.07692307692307693,0.07692307692307693,0.08571428571428572,18.5,22.0,30.65,6.16,5.5,3.1,18.0,24.0,59.1,0,0,0,0,5,1,4,3,14,SL,2021,2021,2021,Right Hand,26.06027397,26.06027397,26.06027397
RW Price,1976-06-12,Right hand Bat,Spinner,Bowler,59,9,38,17,4,8,406,15,261,46,7,36,9.66,3.0,8.7,701,28,57.91,53.57,0,0,0,0,0,0,10,1,6,99,16,35,5374,6135,3575,378,2885,100,13,80,0.18181818181818182,0.3333333333333333,0.0821917808219178,35.75,29.07,36.06,3.99,6.14,2.82,53.7,28.3,76.6,1,0,0,0,5,1,102,16,22,ZIM,2002,1999,2008,Left Hand,26.12876712,23.12876712,32.12876712
Rahmat Shah,1993-07-06,Right hand Bat,Spinner,Allrounder,107,1,18,4,0,0,3730,3,578,114,3,102,36.21,3.0,32.11,5220,6,71.45,50.0,5,0,1,28,0,5,5,0,4,29,0,4,543,84,532,0,53,15,0,1,0.15625,0.0,0.03333333333333333,35.46,0.0,53.0,5.87,0.0,3.78,36.2,0.0,84.0,0,0,1,0,0,0,111,1,9,AFG,2013,2018,2024,Right Hand,20.0630137,25.0630137,31.0630137
Rehan Ahmed,2004-08-13,Right hand Bat,Spinner,Allrounder,4,5,8,0,1,0,35,33,87,15,11,28,8.75,8.25,10.87,46,25,76.08,132.0,0,0,0,0,0,0,0,1,1,5,7,8,282,932,233,228,621,10,9,18,0.07407407407407407,0.07692307692307693,0.10416666666666667,23.3,25.33,34.5,4.95,9.5,3.99,28.2,16.0,51.7,1,0,0,0,1,0,6,7,4,ENG,2023,2022,2023,Right Hand,18.96164384,17.96164384,18.96164384
Robiul Islam,1986-10-20,Right hand Bat,Pacer,Bowler,1,0,17,1,0,6,0,0,99,0,0,33,0.0,0.0,9.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,6,3,1,17,133,1860,117,13,992,2,0,25,0.047619047619047616,0.0,0.08450704225352113,58.5,0.0,39.68,5.27,13.0,3.2,66.5,0.0,74.4,0,0,0,0,2,0,3,1,9,BAN,2013,2010,2013,Right Hand,26.77534247,23.77534247,26.77534247
Rubel Hossain,1990-01-01,Right hand Bat,Pacer,Bowler,53,15,47,24,10,19,144,20,265,17,8,45,4.96,4.0,9.46,277,36,51.98,55.55,0,0,0,0,0,0,11,4,7,102,27,44,4678,4223,4427,912,2764,129,28,36,0.23076923076923078,0.0967741935483871,0.030120481927710843,34.31,32.57,76.77,5.67,9.45,3.92,36.2,20.6,117.3,7,0,1,0,1,0,104,28,27,BAN,2009,2009,2009,Right Hand,19.575342470000002,19.575342470000002,19.575342470000002
